date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:03:32	12838/12838	---M--	200	added ('OK')	image/jpeg	etag:0x8DB6B3A84221322	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/henriette-metiers-3658a92ad202dcfa5c26ba1526f07e425080a1ae.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/henriette-metiers-3658a92ad202dcfa5c26ba1526f07e425080a1ae.jpg	(from https://www.lbpam.com/fr/carrieres/un-sens-aigu-du-collectif)
12:03:33	15003/15003	---M--	200	added ('OK')	image/jpeg	etag:0x8DB6B3A8152B9D5	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/marco-metiers-3927d3bf4af84de598b750a92d969ea3f2b8783a.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/marco-metiers-3927d3bf4af84de598b750a92d969ea3f2b8783a.jpg	(from https://www.lbpam.com/fr/carrieres/un-sens-aigu-du-collectif)
12:03:34	14719/14719	---M--	200	added ('OK')	image/jpeg	etag:0x8DB6B3A87B737B7	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/noemie-metiers-65b2c78a8044848cf07db03e2491673560a60501.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/noemie-metiers-65b2c78a8044848cf07db03e2491673560a60501.jpg	(from https://www.lbpam.com/fr/carrieres/un-sens-aigu-du-collectif)
12:03:34	21356/21356	---M--	200	added ('OK')	image/jpeg	etag:0x8DB6B3A8FC7A0C6	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/lily-metiers-ee601b34322a335c8885dfd816e09f665ce7fea1.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/lily-metiers-ee601b34322a335c8885dfd816e09f665ce7fea1.jpg	(from https://www.lbpam.com/fr/carrieres/un-sens-aigu-du-collectif)
12:03:34	22496/22496	---M--	200	added ('OK')	image/png	etag:0x8DB892320534F1F	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/small-crop-[id=1794]media-actualites-internet-2520lbpam-2520-2520miniature-2520hp-2520-2526-2520-2520hub-2520actu-2520-252822-2529-b94779404f3a6f0a8e76d505280165768e35aa0f.png	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/small-crop-[id=1794]media-actualites-internet-2520lbpam-2520-2520miniature-2520hp-2520-2526-2520-2520hub-2520actu-2520-252822-2529-b94779404f3a6f0a8e76d505	(from https://www.lbpam.com/fr/carrieres/liste-des-postes)
12:03:35	44342/44342	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2020%20Jul%202023%2011:25:56%20GMT	https://lbpamprodcdn.azureedge.net/ui-kit/2023-07-10-d65a60a9/resources/js/owl.carousel.min.js?update=1683276983543	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/ui-kit/2023-07-10-d65a60a9/resources/js/owl.carousel.min7f65.js	(from https://www.lbpam.com/fr/carrieres/liste-des-postes)
12:03:36	789/789	---M--	200	added ('OK')	text/javascript	etag:0x8DB891415EA8F42	https://lbpamprodcdn.azureedge.net/ui-kit/2023-07-10-d65a60a9/resources/js/lb-carousel-init.js?update=1683276983543	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/ui-kit/2023-07-10-d65a60a9/resources/js/lb-carousel-init7f65.js	(from https://www.lbpam.com/fr/carrieres/liste-des-postes)
12:03:37	42863/42863	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2020%20Jul%202023%2011:25:56%20GMT	https://lbpamprodcdn.azureedge.net/ui-kit/2023-07-10-d65a60a9/resources/js/slick.min.js?update=1683276983543	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/ui-kit/2023-07-10-d65a60a9/resources/js/slick.min7f65.js	(from https://www.lbpam.com/fr/carrieres/liste-des-postes)
12:03:38	580/580	---M--	200	added ('OK')	text/javascript	etag:0x8DB891416087325	https://lbpamprodcdn.azureedge.net/ui-kit/2023-07-10-d65a60a9/resources/js/mobileOnlySlider.js?update=1683276983543	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/ui-kit/2023-07-10-d65a60a9/resources/js/mobileOnlySlider7f65.js	(from https://www.lbpam.com/fr/carrieres/liste-des-postes)
12:03:39	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:38%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000934325	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000934325.137.delayed	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:39	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:39%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000944183	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000944183	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:39	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:39%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010302679	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010302679	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:39	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:39%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000008963	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000008963	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:40	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:40%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000009755	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000009755	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:40	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:40%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010302661	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010302661	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:40	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:40%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013345709	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013345709	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:40	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:40%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010497099	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010497099	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:41	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:41%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000003592	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000003592	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:41	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:41%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000004343	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000004343	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:42	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:41%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010302695	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010302695	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:42	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:42%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013185576	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013185576	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:42	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:42%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013483583	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013483583	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:42	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:42%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013230059	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013230059	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:43	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:43%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0011608439	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0011608439	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:43	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:43%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0011610682	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0011610682	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:43	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:43%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0011608421	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0011608421	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:44	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:43%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013245396	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013245396	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:44	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:44%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010871905	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010871905	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:44	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:44%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000936528	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000936528	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:44	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:44%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000939829	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000939829	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:45	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:45%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010506899	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010506899	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:45	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:45%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013522547	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013522547	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:45	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:45%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010316224	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010316224	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:46	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:45%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010241919	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010241919	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:46	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:46%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010748368	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010748368	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:46	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:46%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010750901	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010750901	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:46	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:46%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010750919	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010750919	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:47	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:46%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000288094	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000288094	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:47	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:47%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000288102	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000288102	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:47	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:47%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010302711	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010302711	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:47	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:47%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010922146	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010922146	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:48	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:48%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013483609	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013483609	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:48	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:48%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000288078	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000288078	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:48	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:48%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000288086	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000288086	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:49	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:48%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010613331	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010613331	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:49	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:49%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010782219	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010782219	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:49	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:49%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000446304	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000446304	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:49	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:49%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000446296	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000446296	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:50	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:49%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr001400b1n3	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr001400b1n3	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:50	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:50%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013450798	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013450798	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:50	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:50%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000004962	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000004962	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:50	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:50%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0012902435	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0012902435	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:51	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:50%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0012902427	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0012902427	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:51	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:51%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013304706	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013304706	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:51	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:51%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013456027	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013456027	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:51	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:51%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0013304680	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0013304680	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:52	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:52%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000423378	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000423378	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:52	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:52%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0000423360	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0000423360	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:53	358/358	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2024%20Jan%202024%2011:03:52%20GMT	https://www.lbpam.com/fr///www.lbpam.com/fr/products/fr0010613430	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/www.lbpam.com/fr/products/fr0010613430	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:53	0/0	---M--	200	added ('OK')	DEFAULT	etag:0x8DC0DDB8D1CB95E	https://lbpamprodsa.blob.core.windows.net/widgets-assets/lbpam-fund-finder/resources/css/lbpam-fund-finder.css	C:/Mes%20Sites%20Web/lbp/lbpamprodsa.blob.core.windows.net/widgets-assets/lbpam-fund-finder/resources/css/lbpam-fund-finder.169.delayed	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:54	602273/602273	---M--	200	added ('OK')	DEFAULT	etag:0x8DC0DDB8D232115	https://lbpamprodsa.blob.core.windows.net/widgets-assets/lbpam-fund-finder/resources/js/lbpam-fund-finder.js?update=1683276983543	C:/Mes%20Sites%20Web/lbp/lbpamprodsa.blob.core.windows.net/widgets-assets/lbpam-fund-finder/resources/js/lbpam-fund-finder7f65.js	(from https://www.lbpam.com/fr/nos-fonds/fund-finder)
12:03:54	3875/3875	---M--	200	added ('OK')	image/jpeg	etag:0x8DB9295CEC0FAE8	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/small-crop-[id=2574]header-biodiversite-2a65cbbca922fd927a3f693f4e50cfe14c75e74a.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/small-crop-[id=2574]header-biodiversite-2a65cbbca922fd927a3f693f4e50cfe14c75e74a.jpg	(from https://www.lbpam.com/fr/notre-identite/territoires)
12:03:55	144906/144906	---M--	200	added ('OK')	image/jpeg	etag:0x8DB92959E682168	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/header-biodiversite-d1f132c3308a31c4c2dcf3efdc25cd186c9d2498.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/header-biodiversite-d1f132c3308a31c4c2dcf3efdc25cd186c9d2498.jpg	(from https://www.lbpam.com/fr/notre-identite/territoires)
12:03:55	49061/49061	---M--	200	added ('OK')	image/jpeg	etag:0x8DB6E8C5789B8D1	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/france_is_back__-10b1c2bb40af8bda74c3abef6ab05d18e2b3e414.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/france_is_back__-10b1c2bb40af8bda74c3abef6ab05d18e2b3e414.jpg	(from https://www.lbpam.com/fr/notre-identite/territoires)
12:03:56	125954/125954	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202024%2011:03:55%20GMT	https://www.lbpam.com/fr/notre-identite/france-is-back	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/notre-identite/france-is-back.html	(from https://www.lbpam.com/fr/notre-identite/territoires)
12:03:57	109773/109773	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Jan%202024%2011:03:56%20GMT	https://www.lbpam.com/fr/notre-identite/gamme-citoyenne-vers-une-societe-plus-solidaire	C:/Mes%20Sites%20Web/lbp/www.lbpam.com/fr/notre-identite/gamme-citoyenne-vers-une-societe-plus-solidaire.html	(from https://www.lbpam.com/fr/notre-identite/territoires)
12:03:58	3176/3176	---M--	200	added ('OK')	image/jpeg	etag:0x8DB92969A8F8156	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/small-crop-[id=2575]header-climat-157e5dd9a20aa11bbfc0ee3d19dd1da39e9d3f0b.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/small-crop-[id=2575]header-climat-157e5dd9a20aa11bbfc0ee3d19dd1da39e9d3f0b.jpg	(from https://www.lbpam.com/fr/notre-identite/climat)
12:03:58	80898/80898	---M--	200	added ('OK')	image/jpeg	etag:0x8DB723E00E96500	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/lb-expertises-optim-8e5c094c358e76d3104319dc897ee86189f02472.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/lb-expertises-optim-8e5c094c358e76d3104319dc897ee86189f02472.jpg	(from https://www.lbpam.com/fr/notre-identite/climat)
12:03:58	77944/77944	---M--	200	added ('OK')	image/jpeg	etag:0x8DB6B3A8A1B5BA0	https://lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/preparer-apres-energies-fossiles-c33a12a648d64d90711933f4aa3b6814e84dde0e.jpg	C:/Mes%20Sites%20Web/lbp/lbpamprodcdn.azureedge.net/cmsmedia/data/shared/imageFolder/preparer-apres-energies-fossiles-c33a12a648d64d90711933f4aa3b6814e84dde0e.jpg	(from https://www.lbpam.com/fr/notre-identite/climat)
